# Epoch (mjd);Azimuth (deg),Elevation (deg)
6.106070171228004619e+04;2.599199040335986410e+02;2.602761439345487560e+01
6.106070172027777880e+04;2.599849455056853458e+02;2.618646065818925095e+01
6.106070172614604235e+04;2.600377972232783463e+02;2.630426247378452587e+01
6.106070173203712329e+04;2.600908549709886302e+02;2.641789841890489754e+01
6.106070173785882071e+04;2.601435667727230339e+02;2.652995187747588091e+01
6.106070174373826012e+04;2.601973788516150989e+02;2.664366316113959954e+01
6.106070174958324060e+04;2.602511749436160926e+02;2.675706747939834074e+01
6.106070175546314567e+04;2.603055297316781207e+02;2.687190728491587777e+01
6.106070176133094355e+04;2.603599916002382315e+02;2.698708462605658198e+01
6.106070176719920710e+04;2.604155202425142761e+02;2.710219752084558209e+01
6.106070177299762145e+04;2.604709272808592004e+02;2.721764257650940166e+01
6.106070177883096039e+04;2.605280708652188650e+02;2.733687312802511116e+01
6.106070178484963253e+04;2.605848527438730571e+02;2.745423893918825797e+01
6.106070179069461301e+04;2.606415050493054650e+02;2.757174047035116260e+01
6.106070179655076936e+04;2.606988446762338185e+02;2.769015279408190366e+01
6.106070180240739137e+04;2.607566803004360168e+02;2.780903369426217253e+01
6.106070180835667998e+04;2.608156248083244577e+02;2.793019424373934356e+01
6.106070181409735233e+04;2.608746898921186244e+02;2.805071004369408172e+01
6.106070182006945834e+04;2.609339151762184201e+02;2.817145460183547812e+01
6.106070182593772188e+04;2.609937585572035346e+02;2.829277056379451238e+01
6.106070183180551976e+04;2.610539006936472788e+02;2.841510472519411934e+01
6.106070183770824224e+04;2.611149133056599112e+02;2.853851537124790738e+01
6.106070184354158118e+04;2.611759699941776489e+02;2.866113261721033822e+01
6.106070184938656166e+04;2.612390831489253742e+02;2.878750824777046091e+01
6.106070185537030920e+04;2.613008812555168561e+02;2.891166769690161686e+01
6.106070186123857275e+04;2.613636338644666353e+02;2.903703226743263244e+01
6.106070186709472910e+04;2.614269280716400772e+02;2.916283677053901613e+01
6.106070187278930098e+04;2.614911797948912522e+02;2.929158685664897277e+01
6.106070187891181558e+04;2.615561362076218188e+02;2.941816739265553693e+01
6.106070188480336219e+04;2.616215835978265432e+02;2.954676818660496807e+01
6.106070189065951854e+04;2.616867710374504554e+02;2.967507386188466256e+01
6.106070189655106515e+04;2.617530961674009973e+02;2.980478182953579136e+01
6.106070190240722150e+04;2.618195272435460765e+02;2.993424660158281370e+01
6.106070190824056044e+04;2.618861263221563149e+02;3.006409083810340732e+01
6.106070191406272352e+04;2.619551849182528827e+02;3.019729621967939792e+01
6.106070192005764693e+04;2.620233561077783406e+02;3.032877498555839324e+01
6.106070192583324388e+04;2.620930401146781037e+02;3.046266451589195512e+01
6.106070193181699142e+04;2.621618057521385481e+02;3.059455281607800003e+01
6.106070193759258837e+04;2.622329173582378417e+02;3.073028215599868673e+01
6.106070194358797744e+04;2.623030731095885244e+02;3.086436604285786700e+01
6.106070194946741685e+04;2.623741966774900902e+02;3.099865374430085296e+01
6.106070195526629686e+04;2.624458250351928541e+02;3.113760653000350942e+01
6.106070196125004441e+04;2.625199588797522665e+02;3.127333767669377096e+01
6.106070196708338335e+04;2.625928231929510730e+02;3.141013919943265620e+01
6.106070197287015617e+04;2.626677276089562838e+02;3.155025868508728948e+01
6.106070197891211137e+04;2.627428132318666485e+02;3.168966284479315476e+01
6.106070198473380879e+04;2.628192441066159404e+02;3.183161922206934946e+01
6.106070199069427326e+04;2.628946934910034656e+02;3.197036998013923537e+01
6.106070199655089527e+04;2.629710301266916872e+02;3.211123873764443459e+01
6.106070200234930962e+04;2.630497189072298738e+02;3.225526770531879350e+01
6.106070200833352283e+04;2.631270923371102413e+02;3.239690596715080062e+01
6.106070201417803764e+04;2.632077878802151076e+02;3.254298864508226075e+01
6.106070202018506825e+04;2.632871226856024691e+02;3.268687523459558264e+01
6.106070202609943226e+04;2.633680831651942640e+02;3.283252310075030778e+01
6.106070203197933733e+04;2.634495388235349083e+02;3.297839365499017816e+01
6.106070203780103475e+04;2.635306882752724391e+02;3.312375464528096813e+01
6.106070204371539876e+04;2.636137623807157411e+02;3.327193223696028213e+01
6.106070204956037924e+04;2.636966972947944896e+02;3.341926339309887339e+01
6.106070205540489405e+04;2.637832285886310046e+02;3.357115216814784731e+01
6.106070206142356619e+04;2.638680937320663702e+02;3.372050291668026034e+01
6.106070206731464714e+04;2.639541498776741264e+02;3.387150307379524605e+01
