# Epoch (mjd);Azimuth (deg),Elevation (deg)
6.104471530162025738e+04;1.430912029599687685e+02;2.586443147943783316e+01
6.104471530755790445e+04;1.429820778899249376e+02;2.598326745584772723e+01
6.104471531357657659e+04;1.428855773161065201e+02;2.607156522286186728e+01
6.104471531951375800e+04;1.427937966486854577e+02;2.615239941132248802e+01
6.104471532538202155e+04;1.427019595158674292e+02;2.623142908122408556e+01
6.104471533118043590e+04;1.426119558980777526e+02;2.630959385570098519e+01
6.104471533700213331e+04;1.425198753740768325e+02;2.638821865813059730e+01
6.104471534306690592e+04;1.424240924871405412e+02;2.647025074041762238e+01
6.104471534884250286e+04;1.423323172432416470e+02;2.654875442823697895e+01
6.104471535483789194e+04;1.422365966846099923e+02;2.663019299356480474e+01
6.104471536068287242e+04;1.421430482607624413e+02;2.670967821398054198e+01
6.104471536645846936e+04;1.420502474490516818e+02;2.678823879620485826e+01
6.104471537237283337e+04;1.419537509759841498e+02;2.686955621248974424e+01
6.104471537813678879e+04;1.418599900290795119e+02;2.694846220808942761e+01
6.104471538409725326e+04;1.417625281737582270e+02;2.703021170963566178e+01
6.104471538998833421e+04;1.416653119242095613e+02;2.711137255255465206e+01
6.104471539577557269e+04;1.415694417463785157e+02;2.719132575789468120e+01
6.104471540156234551e+04;1.414734193624188663e+02;2.727107749409788440e+01
6.104471540749999258e+04;1.413737880688693451e+02;2.735350469372262339e+01
6.104471541331004846e+04;1.412765779319668411e+02;2.743377838586200212e+01
6.104471541909728694e+04;1.411784117817979336e+02;2.751448191986176184e+01
6.104471542495390895e+04;1.410787209701794609e+02;2.759619076632660040e+01
6.104471543086827296e+04;1.409777460537144975e+02;2.767866095501048918e+01
6.104471543664340425e+04;1.408785765362929681e+02;2.775937226845451278e+01
6.104471544262715179e+04;1.407751250172580910e+02;2.784335000451818232e+01
6.104471544841439027e+04;1.406746414535168412e+02;2.792456030014298562e+01
6.104471545432875428e+04;1.405715274778376909e+02;2.800777326694765534e+01
6.104471546021983522e+04;1.404680475108137330e+02;2.809083598952805616e+01
6.104471546600707370e+04;1.403659444782030903e+02;2.817257664623378943e+01
6.104471547181712958e+04;1.402629549193518983e+02;2.825478705412204761e+01
6.104471547778923559e+04;1.401564178149022837e+02;2.833954101745035814e+01
6.104471548355319101e+04;1.400534295206737738e+02;2.842119438529129738e+01
6.104471548961796361e+04;1.399439574662925168e+02;2.850764607160417796e+01
6.104471549548622716e+04;1.398374837503586434e+02;2.859139739437523176e+01
6.104471550130792457e+04;1.397314081227079896e+02;2.867462543195767211e+01
6.104471550734941411e+04;1.396208676930871775e+02;2.876098180324780884e+01
6.104471551315993565e+04;1.395136314701152003e+02;2.884440536357506346e+01
6.104471551903937507e+04;1.394048663647128308e+02;2.892881522724083254e+01
6.104471552482661355e+04;1.392970504738790964e+02;2.901206667656828841e+01
6.104471553070605296e+04;1.391868797052280513e+02;2.909700595390829392e+01
6.104471553652775037e+04;1.390773522207597068e+02;2.918105086698985673e+01
6.104471554241883132e+04;1.389680211465112620e+02;2.926471548778680898e+01
6.104471554828709486e+04;1.388541092692312020e+02;2.935140970108401248e+01
6.104471555416653428e+04;1.387418616148480055e+02;2.943670995285917513e+01
6.104471555998823169e+04;1.386299514892020852e+02;2.952131782145871597e+01
6.104471556587977830e+04;1.385157178481410369e+02;2.960730406865243580e+01
6.104471557170147571e+04;1.384032103897330330e+02;2.969180367100715756e+01
6.104471557760419819e+04;1.382870383964593373e+02;2.977863089724137424e+01
6.104471558351856220e+04;1.381706047765579797e+02;2.986539775228993676e+01
6.104471558940964314e+04;1.380542332753495884e+02;2.995173918949494762e+01
6.104471559528954822e+04;1.379371898049873266e+02;3.003822888144429726e+01
6.104471560112288716e+04;1.378205446041560265e+02;3.012414573230575598e+01
6.104471560707171011e+04;1.377010557469724574e+02;3.021190798919734988e+01
6.104471561311319965e+04;1.375789075324602777e+02;3.030108903596825343e+01
6.104471561894653860e+04;1.374602770753379275e+02;3.038741252349742084e+01
6.104471562475706014e+04;1.373424294830995507e+02;3.047282762939199685e+01
6.104471563065978262e+04;1.372201746124408430e+02;3.056108926715491592e+01
6.104471563641209650e+04;1.371010880340824656e+02;3.064672002358046399e+01
6.104471564225707698e+04;1.369795865785915794e+02;3.073366400289844691e+01
6.104471564812487486e+04;1.368571374518003836e+02;3.082113206426927832e+01
6.104471565408580500e+04;1.367314175195517123e+02;3.091039600852782954e+01
6.104471565996524441e+04;1.366071968775874552e+02;3.099828498153070200e+01
6.104471566579858336e+04;1.364831300118165984e+02;3.108573254702763933e+01
6.104471567164356384e+04;1.363582078181179327e+02;3.117342740577133142e+01
6.104471567748854432e+04;1.362325832471636886e+02;3.126124663322568864e+01
6.104471568325249973e+04;1.361078771608528086e+02;3.134802417531387420e+01
6.104471568927070621e+04;1.359772088746189809e+02;3.143859831834254592e+01
6.104471569512732822e+04;1.358490492617212908e+02;3.152702101412565838e+01
6.104471570091456670e+04;1.357222359731942731e+02;3.161421085400451503e+01
6.104471570672462258e+04;1.355932835200989928e+02;3.170236006651784777e+01
6.104471571270837012e+04;1.354602035672533020e+02;3.179307426916469836e+01
6.104471571849514294e+04;1.353308861202578157e+02;3.188075786070451301e+01
6.104471572442114848e+04;1.351979306602673034e+02;3.197059665996339106e+01
6.104471573028941202e+04;1.350649766317665126e+02;3.205992030684654992e+01
6.104471573614603403e+04;1.349329625853234518e+02;3.214836410159325908e+01
6.104471574200219038e+04;1.347978787061872481e+02;3.223840477540852589e+01
6.104471574783552933e+04;1.346636434742299571e+02;3.232748904887294117e+01
6.104471575370379287e+04;1.345277887425244217e+02;3.241725666595418431e+01
6.104471575952549028e+04;1.343926385196633362e+02;3.250612557005511150e+01
6.104471576537047076e+04;1.342556240600217450e+02;3.259588556836191486e+01
6.104471577118052664e+04;1.341188863133658344e+02;3.268493328084673522e+01
6.104471577707160759e+04;1.339795504860614699e+02;3.277535780577228763e+01
