# Epoch (mjd);Azimuth (deg),Elevation (deg)
6.104471530358772725e+04;1.430463888681168498e+02;2.591330169921789306e+01
6.104471531127300113e+04;1.429206389647595188e+02;2.603984089263086688e+01
6.104471531710634008e+04;1.428298978172139755e+02;2.612003401193979357e+01
6.104471532309008762e+04;1.427368047472817807e+02;2.620080128312712731e+01
6.104471532884240150e+04;1.426471079358546490e+02;2.627838488348637114e+01
6.104471533487271518e+04;1.425526703057241775e+02;2.635963570959367175e+01
6.104471534065995365e+04;1.424612618286430461e+02;2.643802326830867244e+01
6.104471534671308473e+04;1.423654790610802934e+02;2.651997737109575226e+01
6.104471535255806521e+04;1.422722666187890468e+02;2.659944575423730129e+01
6.104471535832155496e+04;1.421800028833620217e+02;2.667791592420531899e+01
6.104471536430576816e+04;1.420837937172298098e+02;2.675936294283649985e+01
6.104471537009254098e+04;1.419901850093325777e+02;2.683847913686655673e+01
6.104471537603018805e+04;1.418939852052743333e+02;2.691950229803463301e+01
6.104471538180578500e+04;1.417992068251140552e+02;2.699900918526897442e+01
6.104471538769686595e+04;1.417023266273791933e+02;2.708007615412359570e+01
6.104471539369225502e+04;1.416032749110088957e+02;2.716275501470924425e+01
6.104471539944456890e+04;1.415078337712721464e+02;2.724202929485766944e+01
6.104471540531236678e+04;1.414098231367216840e+02;2.732336184211801111e+01
6.104471541123837233e+04;1.413102535406519280e+02;2.740551256454934048e+01
6.104471541704842821e+04;1.412122137389476109e+02;2.748623823591907822e+01
6.104471542296279222e+04;1.411119720237507806e+02;2.756852604605840540e+01
6.104471542881941423e+04;1.410120979792747562e+02;2.765024076721757140e+01
6.104471543457172811e+04;1.409133565152909568e+02;2.773069217915709217e+01
6.104471544060204178e+04;1.408095682468780012e+02;2.781506201176672377e+01
6.104471544638881460e+04;1.407092069555310729e+02;2.789622010904110283e+01
6.104471545227989554e+04;1.406066129585030353e+02;2.797903959753134018e+01
6.104471545822918415e+04;1.405023679126519198e+02;2.806287193497120924e+01
6.104471546401642263e+04;1.404004480834016988e+02;2.814460253424497438e+01
6.104471546980319545e+04;1.402979479592249845e+02;2.822642707831384357e+01
6.104471547570591792e+04;1.401930622771512844e+02;2.831000058722115043e+01
