elapsed time [s];abs. position error [km]
    0.000000000;    0.129566231
   10.000000000;    0.130135858
   20.000000000;    0.130710578
   30.000000000;    0.131290047
   40.000000000;    0.131873934
   50.000000000;    0.132461915
   60.000000000;    0.133053676
   70.000000000;    0.133648916
   80.000000000;    0.134247338
   90.000000000;    0.134848658
  100.000000000;    0.135452598
  110.000000000;    0.136058888
  120.000000000;    0.136667265
  130.000000000;    0.137277470
  140.000000000;    0.137889250
  150.000000000;    0.138502584
  160.000000000;    0.139117662
  170.000000000;    0.139733572
  180.000000000;    0.140350048
  190.000000000;    0.140966826
  200.000000000;    0.141583638
  210.000000000;    0.142200220
  220.000000000;    0.142816305
  230.000000000;    0.143431628
  240.000000000;    0.144045922
  250.000000000;    0.144658921
  260.000000000;    0.145270360
  270.000000000;    0.145879974
  280.000000000;    0.146487502
  290.000000000;    0.147092682
  300.000000000;    0.147695256
  310.000000000;    0.148294972
  320.000000000;    0.148891578
  330.000000000;    0.149484836
  340.000000000;    0.150074501
  350.000000000;    0.150660307
  360.000000000;    0.151242022
  370.000000000;    0.151819427
  380.000000000;    0.152392306
  390.000000000;    0.152960453
  400.000000000;    0.153523671
  410.000000000;    0.154081768
  420.000000000;    0.154634563
  430.000000000;    0.155181880
  440.000000000;    0.155723553
  450.000000000;    0.156259421
  460.000000000;    0.156789330
  470.000000000;    0.157313135
  480.000000000;    0.157830693
  490.000000000;    0.158341869
  500.000000000;    0.158846530
  510.000000000;    0.159344665
  520.000000000;    0.159836365
  530.000000000;    0.160321172
  540.000000000;    0.160798954
  550.000000000;    0.161269582
  560.000000000;    0.161732925
  570.000000000;    0.162188853
  580.000000000;    0.162637237
  590.000000000;    0.163077946
  600.000000000;    0.163510850
  610.000000000;    0.163935816
  620.000000000;    0.164352712
  630.000000000;    0.164761402
  640.000000000;    0.165161752
  650.000000000;    0.165553625
  660.000000000;    0.165936883
  670.000000000;    0.166311391
  680.000000000;    0.166677009
  690.000000000;    0.167033548
  700.000000000;    0.167380754
  710.000000000;    0.167718646
  720.000000000;    0.168047100
  730.000000000;    0.168365992
  740.000000000;    0.168675207
  750.000000000;    0.168974631
  760.000000000;    0.169264158
  770.000000000;    0.169543686
  780.000000000;    0.169813119
  790.000000000;    0.170072369
  800.000000000;    0.170321353
  810.000000000;    0.170559995
  820.000000000;    0.170788226
  830.000000000;    0.171005984
  840.000000000;    0.171213211
  850.000000000;    0.171409858
  860.000000000;    0.171595880
  870.000000000;    0.171771446
  880.000000000;    0.171936913
  890.000000000;    0.172091624
  900.000000000;    0.172235530
  910.000000000;    0.172368585
  920.000000000;    0.172490745
  930.000000000;    0.172601969
  940.000000000;    0.172702220
  950.000000000;    0.172791462
  960.000000000;    0.172869663
  970.000000000;    0.172936793
  980.000000000;    0.172992824
  990.000000000;    0.173037732
 1000.000000000;    0.173071492
 1010.000000000;    0.173094084
 1020.000000000;    0.173105488
 1030.000000000;    0.173105687
 1040.000000000;    0.173094664
 1050.000000000;    0.173072460
 1060.000000000;    0.173039160
 1070.000000000;    0.172994590
 1080.000000000;    0.172938732
 1090.000000000;    0.172871568
 1100.000000000;    0.172793083
 1110.000000000;    0.172703262
 1120.000000000;    0.172602091
 1130.000000000;    0.172489556
 1140.000000000;    0.172365647
 1150.000000000;    0.172230353
 1160.000000000;    0.172083666
 1170.000000000;    0.171925580
 1180.000000000;    0.171756089
 1190.000000000;    0.171575192
 1200.000000000;    0.171382889
 1210.000000000;    0.171179183
 1220.000000000;    0.170964078
 1230.000000000;    0.170737792
 1240.000000000;    0.170500731
 1250.000000000;    0.170252290
 1260.000000000;    0.169992468
 1270.000000000;    0.169721265
 1280.000000000;    0.169438685
 1290.000000000;    0.169144739
 1300.000000000;    0.168839442
 1310.000000000;    0.168522813
 1320.000000000;    0.168194879
 1330.000000000;    0.167855671
 1340.000000000;    0.167505226
 1350.000000000;    0.167143587
 1360.000000000;    0.166770803
 1370.000000000;    0.166386927
 1380.000000000;    0.165992020
 1390.000000000;    0.165586144
 1400.000000000;    0.165169369
 1410.000000000;    0.164741975
 1420.000000000;    0.164304447
 1430.000000000;    0.163856267
 1440.000000000;    0.163397497
 1450.000000000;    0.162928197
 1460.000000000;    0.162448433
 1470.000000000;    0.161958268
 1480.000000000;    0.161457770
 1490.000000000;    0.160947006
 1500.000000000;    0.160426048
 1510.000000000;    0.159894966
 1520.000000000;    0.159353834
 1530.000000000;    0.158802729
