elapsed time [s];abs. position error [km]
    0.000000000;    0.394435514
   10.000000000;    0.394684018
   20.000000000;    0.394890785
   30.000000000;    0.395055940
   40.000000000;    0.395179623
   50.000000000;    0.395261988
   60.000000000;    0.395303204
   70.000000000;    0.395303455
   80.000000000;    0.395262941
   90.000000000;    0.395181874
  100.000000000;    0.395060483
  110.000000000;    0.394899013
  120.000000000;    0.394697723
  130.000000000;    0.394456889
  140.000000000;    0.394176802
  150.000000000;    0.393857663
  160.000000000;    0.393499589
  170.000000000;    0.393103237
  180.000000000;    0.392668980
  190.000000000;    0.392197212
  200.000000000;    0.391688344
  210.000000000;    0.391142808
  220.000000000;    0.390561057
  230.000000000;    0.389943564
  240.000000000;    0.389290824
  250.000000000;    0.388603353
  260.000000000;    0.387881689
  270.000000000;    0.387126394
  280.000000000;    0.386338050
  290.000000000;    0.385517265
  300.000000000;    0.384664669
  310.000000000;    0.383780915
  320.000000000;    0.382866681
  330.000000000;    0.381922863
  340.000000000;    0.380950563
  350.000000000;    0.379949967
  360.000000000;    0.378921829
  370.000000000;    0.377866929
  380.000000000;    0.376786072
  390.000000000;    0.375680084
  400.000000000;    0.374549819
  410.000000000;    0.373396155
  420.000000000;    0.372219996
  430.000000000;    0.371022270
  440.000000000;    0.369803931
  450.000000000;    0.368565961
  460.000000000;    0.367309365
  470.000000000;    0.366035175
  480.000000000;    0.364744449
  490.000000000;    0.363438269
  500.000000000;    0.362117745
  510.000000000;    0.360783972
  520.000000000;    0.359438033
  530.000000000;    0.358081218
  540.000000000;    0.356714739
  550.000000000;    0.355339831
  560.000000000;    0.353957753
  570.000000000;    0.352569786
  580.000000000;    0.351177233
  590.000000000;    0.349781414
  600.000000000;    0.348383674
  610.000000000;    0.346985369
  620.000000000;    0.345587876
  630.000000000;    0.344192584
  640.000000000;    0.342800897
  650.000000000;    0.341414226
  660.000000000;    0.340033993
  670.000000000;    0.338661628
  680.000000000;    0.337298560
  690.000000000;    0.335946447
  700.000000000;    0.334607159
  710.000000000;    0.333281483
  720.000000000;    0.331970817
  730.000000000;    0.330676544
  740.000000000;    0.329400034
  750.000000000;    0.328142639
  760.000000000;    0.326905689
  770.000000000;    0.325690491
  780.000000000;    0.324498325
  790.000000000;    0.323330441
  800.000000000;    0.322188057
  810.000000000;    0.321072354
  820.000000000;    0.319984476
  830.000000000;    0.318925523
  840.000000000;    0.317896554
  850.000000000;    0.316898578
  860.000000000;    0.315932558
  870.000000000;    0.314999327
  880.000000000;    0.314099590
  890.000000000;    0.313234358
  900.000000000;    0.312404383
  910.000000000;    0.311610356
  920.000000000;    0.310852905
  930.000000000;    0.310132600
  940.000000000;    0.309449944
  950.000000000;    0.308805376
  960.000000000;    0.308199268
  970.000000000;    0.307631927
  980.000000000;    0.307103590
  990.000000000;    0.306614428
 1000.000000000;    0.306164544
 1010.000000000;    0.305753972
 1020.000000000;    0.305382679
 1030.000000000;    0.305050567
 1040.000000000;    0.304757469
 1050.000000000;    0.304503128
 1060.000000000;    0.304287199
 1070.000000000;    0.304109405
 1080.000000000;    0.303969333
 1090.000000000;    0.303866510
 1100.000000000;    0.303800409
 1110.000000000;    0.303770448
 1120.000000000;    0.303775994
 1130.000000000;    0.303816365
 1140.000000000;    0.303890833
 1150.000000000;    0.303998627
 1160.000000000;    0.304138935
 1170.000000000;    0.304310910
 1180.000000000;    0.304513669
 1190.000000000;    0.304746299
 1200.000000000;    0.305007861
 1210.000000000;    0.305297389
 1220.000000000;    0.305613901
 1230.000000000;    0.305956103
 1240.000000000;    0.306322421
 1250.000000000;    0.306712682
 1260.000000000;    0.307125883
 1270.000000000;    0.307561021
 1280.000000000;    0.308017090
 1290.000000000;    0.308493086
 1300.000000000;    0.308988009
 1310.000000000;    0.309500864
 1320.000000000;    0.310030665
 1330.000000000;    0.310576435
 1340.000000000;    0.311137209
 1350.000000000;    0.311712035
 1360.000000000;    0.312299976
 1370.000000000;    0.312900111
 1380.000000000;    0.313511538
 1390.000000000;    0.314133371
 1400.000000000;    0.314764746
 1410.000000000;    0.315404458
 1420.000000000;    0.316050988
 1430.000000000;    0.316704588
 1440.000000000;    0.317364522
 1450.000000000;    0.318030078
 1460.000000000;    0.318700569
 1470.000000000;    0.319375332
 1480.000000000;    0.320053730
 1490.000000000;    0.320735149
 1500.000000000;    0.321418998
 1510.000000000;    0.322104708
 1520.000000000;    0.322791733
 1530.000000000;    0.323479544
 1540.000000000;    0.324167634
 1550.000000000;    0.324855515
 1560.000000000;    0.325542714
 1570.000000000;    0.326228774
 1580.000000000;    0.326913255
 1590.000000000;    0.327596160
 1600.000000000;    0.328277901
 1610.000000000;    0.328956813
 1620.000000000;    0.329632454
 1630.000000000;    0.330304393
 1640.000000000;    0.330972204
 1650.000000000;    0.331635469
 1660.000000000;    0.332293778
 1670.000000000;    0.332946726
 1680.000000000;    0.333593920
 1690.000000000;    0.334234970
 1700.000000000;    0.334869499
 1710.000000000;    0.335497134
 1720.000000000;    0.336117514
 1730.000000000;    0.336730289
 1740.000000000;    0.337335115
 1750.000000000;    0.337931665
 1760.000000000;    0.338519620
 1770.000000000;    0.339098183
 1780.000000000;    0.339666139
 1790.000000000;    0.340224665
 1800.000000000;    0.340773554
 1810.000000000;    0.341312613
 1820.000000000;    0.341841669
 1830.000000000;    0.342360563
 1840.000000000;    0.342869154
 1850.000000000;    0.343367317
 1860.000000000;    0.343854944
 1870.000000000;    0.344331945
 1880.000000000;    0.344798247
 1890.000000000;    0.345253793
 1900.000000000;    0.345698546
 1910.000000000;    0.346132485
 1920.000000000;    0.346555607
 1930.000000000;    0.346967930
 1940.000000000;    0.347369487
 1950.000000000;    0.347759851
 1960.000000000;    0.348138158
 1970.000000000;    0.348505909
 1980.000000000;    0.348863268
 1990.000000000;    0.349210420
 2000.000000000;    0.349547575
 2010.000000000;    0.349874961
 2020.000000000;    0.350192825
 2030.000000000;    0.350501435
 2040.000000000;    0.350801078
 2050.000000000;    0.351092054
 2060.000000000;    0.351374682
 2070.000000000;    0.351649295
 2080.000000000;    0.351916239
 2090.000000000;    0.352175872
 2100.000000000;    0.352428564
 2110.000000000;    0.352674692
 2120.000000000;    0.352914644
 2130.000000000;    0.353149078
 2140.000000000;    0.353378902
 2150.000000000;    0.353603735
 2160.000000000;    0.353823953
 2170.000000000;    0.354039933
 2180.000000000;    0.354252052
 2190.000000000;    0.354460686
 2200.000000000;    0.354666207
 2210.000000000;    0.354868987
 2220.000000000;    0.355069393
 2230.000000000;    0.355267788
 2240.000000000;    0.355464530
 2250.000000000;    0.355659974
 2260.000000000;    0.355854466
 2270.000000000;    0.356048347
 2280.000000000;    0.356241952
 2290.000000000;    0.356435608
 2300.000000000;    0.356629634
 2310.000000000;    0.356823832
 2320.000000000;    0.357017536
 2330.000000000;    0.357212543
 2340.000000000;    0.357409195
 2350.000000000;    0.357607823
 2360.000000000;    0.357808748
 2370.000000000;    0.358012279
 2380.000000000;    0.358218713
 2390.000000000;    0.358428334
 2400.000000000;    0.358641409
 2410.000000000;    0.358858190
 2420.000000000;    0.359078910
