elapsed time [s];abs. position error [km]
    0.000000000;    0.112208880
   10.000000000;    0.112302884
   20.000000000;    0.112399899
   30.000000000;    0.112499907
   40.000000000;    0.112602891
   50.000000000;    0.112708837
   60.000000000;    0.112817730
   70.000000000;    0.112929544
   80.000000000;    0.113043341
   90.000000000;    0.113160084
  100.000000000;    0.113279778
  110.000000000;    0.113402429
  120.000000000;    0.113528042
  130.000000000;    0.113656620
  140.000000000;    0.113788166
  150.000000000;    0.113922681
  160.000000000;    0.114060163
  170.000000000;    0.114200607
  180.000000000;    0.114344005
  190.000000000;    0.114490346
  200.000000000;    0.114639615
  210.000000000;    0.114791792
  220.000000000;    0.114946852
  230.000000000;    0.115104766
  240.000000000;    0.115265501
  250.000000000;    0.115429016
  260.000000000;    0.115595267
  270.000000000;    0.115764203
  280.000000000;    0.115935769
  290.000000000;    0.116109903
  300.000000000;    0.116286540
  310.000000000;    0.116465573
  320.000000000;    0.116644635
  330.000000000;    0.116825922
  340.000000000;    0.117009385
  350.000000000;    0.117194973
  360.000000000;    0.117382637
  370.000000000;    0.117572324
  380.000000000;    0.117763979
  390.000000000;    0.117957549
  400.000000000;    0.118152979
  410.000000000;    0.118350213
  420.000000000;    0.118549196
  430.000000000;    0.118749873
  440.000000000;    0.118952190
  450.000000000;    0.119156092
  460.000000000;    0.119361528
  470.000000000;    0.119568445
  480.000000000;    0.119776793
  490.000000000;    0.119986524
  500.000000000;    0.120197590
  510.000000000;    0.120409946
  520.000000000;    0.120623550
  530.000000000;    0.120838358
  540.000000000;    0.121054331
  550.000000000;    0.121271470
  560.000000000;    0.121492265
  570.000000000;    0.121714083
  580.000000000;    0.121936851
  590.000000000;    0.122160497
  600.000000000;    0.122384952
  610.000000000;    0.122610147
  620.000000000;    0.122836018
  630.000000000;    0.123062499
  640.000000000;    0.123289532
  650.000000000;    0.123517056
  660.000000000;    0.123745015
  670.000000000;    0.123973357
  680.000000000;    0.124202029
  690.000000000;    0.124430983
  700.000000000;    0.124660172
  710.000000000;    0.124889552
  720.000000000;    0.125119082
  730.000000000;    0.125348721
  740.000000000;    0.125578431
  750.000000000;    0.125808177
  760.000000000;    0.126037923
  770.000000000;    0.126267638
  780.000000000;    0.126497289
  790.000000000;    0.126726848
  800.000000000;    0.126956411
  810.000000000;    0.127185824
  820.000000000;    0.127415058
  830.000000000;    0.127644081
  840.000000000;    0.127872862
  850.000000000;    0.128101370
  860.000000000;    0.128329574
  870.000000000;    0.128557440
  880.000000000;    0.128784935
  890.000000000;    0.129012024
  900.000000000;    0.129238672
  910.000000000;    0.129464839
  920.000000000;    0.129690487
  930.000000000;    0.129915575
  940.000000000;    0.130140061
  950.000000000;    0.130363900
  960.000000000;    0.130587046
  970.000000000;    0.130809451
  980.000000000;    0.131031068
  990.000000000;    0.131251844
 1000.000000000;    0.131471728
 1010.000000000;    0.131690667
 1020.000000000;    0.131908607
 1030.000000000;    0.132125505
 1040.000000000;    0.132342096
 1050.000000000;    0.132557476
 1060.000000000;    0.132771576
 1070.000000000;    0.132984330
 1080.000000000;    0.133195674
 1090.000000000;    0.133405544
 1100.000000000;    0.133613881
 1110.000000000;    0.133820628
 1120.000000000;    0.134025731
 1130.000000000;    0.134229138
 1140.000000000;    0.134430803
 1150.000000000;    0.134630682
 1160.000000000;    0.134828736
 1170.000000000;    0.135024929
 1180.000000000;    0.135219228
 1190.000000000;    0.135411607
 1200.000000000;    0.135602043
 1210.000000000;    0.135790514
 1220.000000000;    0.135977005
 1230.000000000;    0.136161505
 1240.000000000;    0.136344004
 1250.000000000;    0.136524497
 1260.000000000;    0.136702982
 1270.000000000;    0.136879501
 1280.000000000;    0.137056775
 1290.000000000;    0.137232046
 1300.000000000;    0.137405278
 1310.000000000;    0.137576436
 1320.000000000;    0.137745489
 1330.000000000;    0.137912404
 1340.000000000;    0.138077152
 1350.000000000;    0.138239703
 1360.000000000;    0.138400030
 1370.000000000;    0.138558107
 1380.000000000;    0.138713909
 1390.000000000;    0.138867412
 1400.000000000;    0.139018596
 1410.000000000;    0.139167439
 1420.000000000;    0.139313921
 1430.000000000;    0.139458026
 1440.000000000;    0.139599736
 1450.000000000;    0.139739035
 1460.000000000;    0.139875910
 1470.000000000;    0.140010347
 1480.000000000;    0.140142333
 1490.000000000;    0.140271857
 1500.000000000;    0.140398909
 1510.000000000;    0.140523497
 1520.000000000;    0.140646891
 1530.000000000;    0.140767776
 1540.000000000;    0.140886124
 1550.000000000;    0.141001909
 1560.000000000;    0.141115103
 1570.000000000;    0.141225682
 1580.000000000;    0.141333622
 1590.000000000;    0.141438898
 1600.000000000;    0.141541490
 1610.000000000;    0.141641378
 1620.000000000;    0.141738544
 1630.000000000;    0.141832971
