elapsed time [s];abs. position error [km]
    0.000000000;    0.319501792
   10.000000000;    0.319327944
   20.000000000;    0.319143194
   30.000000000;    0.318947533
   40.000000000;    0.318740950
   50.000000000;    0.318523436
   60.000000000;    0.318294978
   70.000000000;    0.318055581
   80.000000000;    0.317806475
   90.000000000;    0.317546363
  100.000000000;    0.317275212
  110.000000000;    0.316992989
  120.000000000;    0.316699661
  130.000000000;    0.316395198
  140.000000000;    0.316079571
  150.000000000;    0.315752752
  160.000000000;    0.315414719
  170.000000000;    0.315065450
  180.000000000;    0.314704930
  190.000000000;    0.314333147
  200.000000000;    0.313950092
  210.000000000;    0.313555764
  220.000000000;    0.313150164
  230.000000000;    0.312733300
  240.000000000;    0.312305188
  250.000000000;    0.311865845
  260.000000000;    0.311415298
  270.000000000;    0.310953578
  280.000000000;    0.310480723
  290.000000000;    0.309996776
  300.000000000;    0.309501786
  310.000000000;    0.308995836
  320.000000000;    0.308480818
  330.000000000;    0.307954980
  340.000000000;    0.307418364
  350.000000000;    0.306871010
  360.000000000;    0.306312963
  370.000000000;    0.305744268
  380.000000000;    0.305164972
  390.000000000;    0.304575123
  400.000000000;    0.303974768
  410.000000000;    0.303363955
  420.000000000;    0.302742733
  430.000000000;    0.302111149
  440.000000000;    0.301469249
  450.000000000;    0.300817079
  460.000000000;    0.300154681
  470.000000000;    0.299482099
  480.000000000;    0.298799371
  490.000000000;    0.298106537
  500.000000000;    0.297403631
  510.000000000;    0.296690688
  520.000000000;    0.295967738
  530.000000000;    0.295234811
  540.000000000;    0.294491933
  550.000000000;    0.293739085
  560.000000000;    0.292973244
  570.000000000;    0.292197529
  580.000000000;    0.291412007
  590.000000000;    0.290616747
  600.000000000;    0.289811814
  610.000000000;    0.288997276
  620.000000000;    0.288173198
  630.000000000;    0.287339646
  640.000000000;    0.286496683
  650.000000000;    0.285644373
  660.000000000;    0.284782778
  670.000000000;    0.283911962
  680.000000000;    0.283031985
  690.000000000;    0.282142908
  700.000000000;    0.281244792
  710.000000000;    0.280337697
  720.000000000;    0.279421682
  730.000000000;    0.278496808
  740.000000000;    0.277563134
  750.000000000;    0.276620719
  760.000000000;    0.275669624
  770.000000000;    0.274709909
  780.000000000;    0.273741636
  790.000000000;    0.272764864
  800.000000000;    0.271779584
  810.000000000;    0.270785927
  820.000000000;    0.269783958
  830.000000000;    0.268773746
  840.000000000;    0.267755360
  850.000000000;    0.266728873
  860.000000000;    0.265694358
  870.000000000;    0.264651892
  880.000000000;    0.263601554
  890.000000000;    0.262543426
  900.000000000;    0.261477591
  910.000000000;    0.260404135
  920.000000000;    0.259323149
  930.000000000;    0.258234724
  940.000000000;    0.257138954
  950.000000000;    0.256035936
  960.000000000;    0.254925769
  970.000000000;    0.253808556
  980.000000000;    0.252684398
  990.000000000;    0.251553402
 1000.000000000;    0.250415674
 1010.000000000;    0.249271325
 1020.000000000;    0.248120462
 1030.000000000;    0.246963171
 1040.000000000;    0.245797727
 1050.000000000;    0.244626124
 1060.000000000;    0.243448504
 1070.000000000;    0.242265009
 1080.000000000;    0.241075780
 1090.000000000;    0.239880959
 1100.000000000;    0.238680685
 1110.000000000;    0.237475097
 1120.000000000;    0.236264333
 1130.000000000;    0.235048529
 1140.000000000;    0.233827816
 1150.000000000;    0.232602327
 1160.000000000;    0.231372189
 1170.000000000;    0.230137528
 1180.000000000;    0.228898467
 1190.000000000;    0.227655125
 1200.000000000;    0.226407621
 1210.000000000;    0.225156069
 1220.000000000;    0.223900582
 1230.000000000;    0.222641268
 1240.000000000;    0.221378237
 1250.000000000;    0.220111594
 1260.000000000;    0.218841444
 1270.000000000;    0.217567842
 1280.000000000;    0.216287812
 1290.000000000;    0.215004555
 1300.000000000;    0.213718222
 1310.000000000;    0.212428962
 1320.000000000;    0.211136927
 1330.000000000;    0.209842271
 1340.000000000;    0.208545149
 1350.000000000;    0.207245717
 1360.000000000;    0.205944133
 1370.000000000;    0.204640558
 1380.000000000;    0.203335153
 1390.000000000;    0.202028081
 1400.000000000;    0.200719507
 1410.000000000;    0.199409598
 1420.000000000;    0.198098523
 1430.000000000;    0.196786452
 1440.000000000;    0.195473556
 1450.000000000;    0.194160011
 1460.000000000;    0.192845993
 1470.000000000;    0.191531679
 1480.000000000;    0.190217250
 1490.000000000;    0.188902888
 1500.000000000;    0.187588776
 1510.000000000;    0.186275077
 1520.000000000;    0.184960300
 1530.000000000;    0.183646329
 1540.000000000;    0.182333380
 1550.000000000;    0.181021676
 1560.000000000;    0.179711440
 1570.000000000;    0.178402895
 1580.000000000;    0.177096270
 1590.000000000;    0.175791793
 1600.000000000;    0.174489694
 1610.000000000;    0.173190202
 1620.000000000;    0.171893551
 1630.000000000;    0.170599972
 1640.000000000;    0.169309696
 1650.000000000;    0.168022957
 1660.000000000;    0.166739987
 1670.000000000;    0.165461018
 1680.000000000;    0.164186282
 1690.000000000;    0.162916012
 1700.000000000;    0.161650438
 1710.000000000;    0.160389792
 1720.000000000;    0.159134306
 1730.000000000;    0.157884211
 1740.000000000;    0.156639738
 1750.000000000;    0.155401061
 1760.000000000;    0.154164674
 1770.000000000;    0.152934582
 1780.000000000;    0.151711077
 1790.000000000;    0.150494452
 1800.000000000;    0.149285004
 1810.000000000;    0.148083032
 1820.000000000;    0.146888834
 1830.000000000;    0.145702713
 1840.000000000;    0.144524971
 1850.000000000;    0.143355912
 1860.000000000;    0.142195839
 1870.000000000;    0.141045059
 1880.000000000;    0.139903874
 1890.000000000;    0.138772591
 1900.000000000;    0.137651514
 1910.000000000;    0.136540947
 1920.000000000;    0.135441192
 1930.000000000;    0.134352554
 1940.000000000;    0.133275334
 1950.000000000;    0.132209832
 1960.000000000;    0.131156349
 1970.000000000;    0.130115183
 1980.000000000;    0.129086632
 1990.000000000;    0.128070960
 2000.000000000;    0.127066345
 2010.000000000;    0.126075227
 2020.000000000;    0.125097934
 2030.000000000;    0.124134794
 2040.000000000;    0.123186134
 2050.000000000;    0.122252280
 2060.000000000;    0.121333556
 2070.000000000;    0.120430286
 2080.000000000;    0.119542791
 2090.000000000;    0.118671391
 2100.000000000;    0.117816401
 2110.000000000;    0.116978135
 2120.000000000;    0.116156904
 2130.000000000;    0.115353013
 2140.000000000;    0.114566765
 2150.000000000;    0.113798455
 2160.000000000;    0.113048377
 2170.000000000;    0.112316814
 2180.000000000;    0.111604046
 2190.000000000;    0.110910346
 2200.000000000;    0.110235976
 2210.000000000;    0.109581192
 2220.000000000;    0.108946242
 2230.000000000;    0.108331373
 2240.000000000;    0.107737502
 2250.000000000;    0.107164175
 2260.000000000;    0.106611586
 2270.000000000;    0.106079917
 2280.000000000;    0.105569334
