elapsed time [s];abs. position error [km]
    0.000000000;    0.098743981
   10.000000000;    0.098333023
   20.000000000;    0.097921739
   30.000000000;    0.097510141
   40.000000000;    0.097098242
   50.000000000;    0.096686057
   60.000000000;    0.096273598
   70.000000000;    0.095860881
   80.000000000;    0.095447921
   90.000000000;    0.095034734
  100.000000000;    0.094621335
  110.000000000;    0.094207742
  120.000000000;    0.093793971
  130.000000000;    0.093380040
  140.000000000;    0.092965968
  150.000000000;    0.092551772
  160.000000000;    0.092137472
  170.000000000;    0.091723088
  180.000000000;    0.091308639
  190.000000000;    0.090894146
  200.000000000;    0.090479631
  210.000000000;    0.090065113
  220.000000000;    0.089650617
  230.000000000;    0.089236162
  240.000000000;    0.088821774
  250.000000000;    0.088407474
  260.000000000;    0.087993286
  270.000000000;    0.087579235
  280.000000000;    0.087165344
  290.000000000;    0.086751639
  300.000000000;    0.086338277
  310.000000000;    0.085925310
  320.000000000;    0.085512606
  330.000000000;    0.085100188
  340.000000000;    0.084688082
  350.000000000;    0.084276310
  360.000000000;    0.083864897
  370.000000000;    0.083453869
  380.000000000;    0.083043251
  390.000000000;    0.082633069
  400.000000000;    0.082223349
  410.000000000;    0.081814117
  420.000000000;    0.081405401
  430.000000000;    0.080997229
  440.000000000;    0.080589628
  450.000000000;    0.080182627
  460.000000000;    0.079776256
  470.000000000;    0.079370544
  480.000000000;    0.078965522
  490.000000000;    0.078561221
  500.000000000;    0.078157673
  510.000000000;    0.077754910
  520.000000000;    0.077352965
  530.000000000;    0.076951873
  540.000000000;    0.076551668
  550.000000000;    0.076152387
  560.000000000;    0.075754064
  570.000000000;    0.075356739
  580.000000000;    0.074960448
  590.000000000;    0.074565232
  600.000000000;    0.074171006
  610.000000000;    0.073777791
  620.000000000;    0.073385774
  630.000000000;    0.072995002
  640.000000000;    0.072605521
  650.000000000;    0.072217380
  660.000000000;    0.071830627
  670.000000000;    0.071445315
  680.000000000;    0.071061493
  690.000000000;    0.070679215
  700.000000000;    0.070298535
  710.000000000;    0.069919508
  720.000000000;    0.069542189
  730.000000000;    0.069166637
  740.000000000;    0.068792910
  750.000000000;    0.068421068
  760.000000000;    0.068051170
  770.000000000;    0.067683280
  780.000000000;    0.067317461
  790.000000000;    0.066953776
  800.000000000;    0.066592291
  810.000000000;    0.066233072
  820.000000000;    0.065876187
  830.000000000;    0.065521705
  840.000000000;    0.065169695
  850.000000000;    0.064820228
  860.000000000;    0.064473375
  870.000000000;    0.064129209
  880.000000000;    0.063787805
  890.000000000;    0.063449237
  900.000000000;    0.063113691
  910.000000000;    0.062781264
  920.000000000;    0.062451899
  930.000000000;    0.062125674
  940.000000000;    0.061802664
  950.000000000;    0.061482947
  960.000000000;    0.061166602
  970.000000000;    0.060853708
  980.000000000;    0.060544346
  990.000000000;    0.060238595
 1000.000000000;    0.059936539
 1010.000000000;    0.059638259
 1020.000000000;    0.059343839
 1030.000000000;    0.059053362
 1040.000000000;    0.058766915
 1050.000000000;    0.058484580
 1060.000000000;    0.058206446
 1070.000000000;    0.057932598
 1080.000000000;    0.057663122
 1090.000000000;    0.057398108
 1100.000000000;    0.057137642
 1110.000000000;    0.056881814
 1120.000000000;    0.056630711
 1130.000000000;    0.056384423
 1140.000000000;    0.056143039
 1150.000000000;    0.055906649
 1160.000000000;    0.055675341
 1170.000000000;    0.055449205
 1180.000000000;    0.055228331
 1190.000000000;    0.055012807
 1200.000000000;    0.054802670
 1210.000000000;    0.054598003
 1220.000000000;    0.054398957
 1230.000000000;    0.054205620
 1240.000000000;    0.054018081
 1250.000000000;    0.053836427
 1260.000000000;    0.053660743
 1270.000000000;    0.053491114
 1280.000000000;    0.053327622
 1290.000000000;    0.053170350
 1300.000000000;    0.053019379
 1310.000000000;    0.052874786
 1320.000000000;    0.052736647
 1330.000000000;    0.052605039
 1340.000000000;    0.052480033
 1350.000000000;    0.052361698
 1360.000000000;    0.052250104
 1370.000000000;    0.052145315
 1380.000000000;    0.052047394
 1390.000000000;    0.051956400
 1400.000000000;    0.051872389
 1410.000000000;    0.051795417
 1420.000000000;    0.051725533
 1430.000000000;    0.051662784
 1440.000000000;    0.051607215
 1450.000000000;    0.051558865
 1460.000000000;    0.051517772
 1470.000000000;    0.051483969
 1480.000000000;    0.051457486
 1490.000000000;    0.051438346
 1500.000000000;    0.051426589
 1510.000000000;    0.051422229
 1520.000000000;    0.051425263
 1530.000000000;    0.051435700
 1540.000000000;    0.051453547
 1550.000000000;    0.051478806
 1560.000000000;    0.051511477
 1570.000000000;    0.051551554
 1580.000000000;    0.051599029
 1590.000000000;    0.051653888
 1600.000000000;    0.051716117
 1610.000000000;    0.051785692
 1620.000000000;    0.051862594
 1630.000000000;    0.051946795
 1640.000000000;    0.052038265
 1650.000000000;    0.052136968
 1660.000000000;    0.052242870
 1670.000000000;    0.052355929
 1680.000000000;    0.052476102
 1690.000000000;    0.052603343
 1700.000000000;    0.052737603
 1710.000000000;    0.052878830
 1720.000000000;    0.053026968
 1730.000000000;    0.053181961
 1740.000000000;    0.053343749
