elapsed time [s];abs. position error [km]
    0.000000000;    0.364684429
   10.000000000;    0.364650524
   20.000000000;    0.364611233
   30.000000000;    0.364565519
   40.000000000;    0.364513290
   50.000000000;    0.364454486
   60.000000000;    0.364389044
   70.000000000;    0.364316908
   80.000000000;    0.364238022
   90.000000000;    0.364152335
  100.000000000;    0.364059804
  110.000000000;    0.363960393
  120.000000000;    0.363854079
  130.000000000;    0.363740850
  140.000000000;    0.363620707
  150.000000000;    0.363493667
  160.000000000;    0.363359760
  170.000000000;    0.363219029
  180.000000000;    0.363071528
  190.000000000;    0.362917316
  200.000000000;    0.362756698
  210.000000000;    0.362589546
  220.000000000;    0.362415905
  230.000000000;    0.362235819
  240.000000000;    0.362049321
  250.000000000;    0.361856431
  260.000000000;    0.361657157
  270.000000000;    0.361451496
  280.000000000;    0.361239434
  290.000000000;    0.361020945
  300.000000000;    0.360796000
  310.000000000;    0.360564561
  320.000000000;    0.360326584
  330.000000000;    0.360082024
  340.000000000;    0.359830832
  350.000000000;    0.359572957
  360.000000000;    0.359308349
  370.000000000;    0.359036954
  380.000000000;    0.358756743
  390.000000000;    0.358469554
  400.000000000;    0.358175451
  410.000000000;    0.357874448
  420.000000000;    0.357566567
  430.000000000;    0.357251834
  440.000000000;    0.356930278
  450.000000000;    0.356601931
  460.000000000;    0.356266823
  470.000000000;    0.355924985
  480.000000000;    0.355576441
  490.000000000;    0.355221212
  500.000000000;    0.354859308
  510.000000000;    0.354490733
  520.000000000;    0.354115480
  530.000000000;    0.353733528
  540.000000000;    0.353344849
  550.000000000;    0.352949403
  560.000000000;    0.352550001
  570.000000000;    0.352143826
  580.000000000;    0.351730671
  590.000000000;    0.351310408
  600.000000000;    0.350882918
  610.000000000;    0.350448101
  620.000000000;    0.350005876
  630.000000000;    0.349556190
  640.000000000;    0.349099022
  650.000000000;    0.348634379
  660.000000000;    0.348162303
  670.000000000;    0.347682864
  680.000000000;    0.347196157
  690.000000000;    0.346702299
  700.000000000;    0.346201425
  710.000000000;    0.345693679
  720.000000000;    0.345179214
  730.000000000;    0.344658188
