# Epoch (mjd);Azimuth (deg),Elevation (deg)
6.105973653667839244e+04;4.319265059457933376e+01;2.599924713653615882e+01
6.105973654535878450e+04;4.324457244841904924e+01;2.606554933467424462e+01
6.105973655118048191e+04;4.329364142379082381e+01;2.611146857901059803e+01
6.105973655704874545e+04;4.334269755341492214e+01;2.615162948000570253e+01
6.105973656287044287e+04;4.339132966221107068e+01;2.619070025431041771e+01
6.105973656880808994e+04;4.344099780328492955e+01;2.623039334087490815e+01
6.105973657457157969e+04;4.349054447871480278e+01;2.626988202571435238e+01
6.105973658061353490e+04;4.354007624679975663e+01;2.630926002098590999e+01
6.105973658641194925e+04;4.358997346616423840e+01;2.634892876897734837e+01
6.105973659238405526e+04;4.363918577544181687e+01;2.638796644457131535e+01
6.105973659831006080e+04;4.368922026601391195e+01;2.642767932887850435e+01
6.105973660416668281e+04;4.373870713221726447e+01;2.646679007576133458e+01
6.105973661008104682e+04;4.378890974674732917e+01;2.650644226415683136e+01
6.105973661596048623e+04;4.383900610986125201e+01;2.654590725213542513e+01
6.105973662174772471e+04;4.388948327344962763e+01;2.658563632372419505e+01
6.105973662761552259e+04;4.393959523796835498e+01;2.662500401471676525e+01
6.105973663359973580e+04;4.398902219966029747e+01;2.666377115259124864e+01
6.105973663937486708e+04;4.403907375415784031e+01;2.670294218539382314e+01
6.105973664532415569e+04;4.409005402365308868e+01;2.674289166940107165e+01
6.105973665119195357e+04;4.414050174736564003e+01;2.678230008742206181e+01
6.105973665708350018e+04;4.419120861223542107e+01;2.682182734149654380e+01
6.105973666296293959e+04;4.424209845881936332e+01;2.686142175319757541e+01
6.105973666875017807e+04;4.429342996544896494e+01;2.690134523821143375e+01
6.105973667472228408e+04;4.434406144971408992e+01;2.694058993421570847e+01
6.105973668052069843e+04;4.439575904152685837e+01;2.698060958554554034e+01
6.105973668657429516e+04;4.444715227532152824e+01;2.702033857116541071e+01
6.105973669249983504e+04;4.449869721283965873e+01;2.706037687220700505e+01
6.105973669825214893e+04;4.455059414404176010e+01;2.710012795932140506e+01
6.105973670422472060e+04;4.460293225945434870e+01;2.714036261037945152e+01
6.105973671006923541e+04;4.465414299919706309e+01;2.717990411697129005e+01
6.105973671614564955e+04;4.470616166694593829e+01;2.721980034996629172e+01
6.105973672193288803e+04;4.475722125071584401e+01;2.725887985794285484e+01
6.105973672775458544e+04;4.480995601568839248e+01;2.729921830466661703e+01
6.105973673365730792e+04;4.486191454754563779e+01;2.733884345276597116e+01
6.105973673958331347e+04;4.491350783949982883e+01;2.737812247960908607e+01
6.105973674545157701e+04;4.496561896623625643e+01;2.741778034385555074e+01
6.105973675133101642e+04;4.501852207370439629e+01;2.745801414464681400e+01
