# Epoch (mjd);Azimuth (deg),Elevation (deg)
6.104990742136584595e+04;2.690392523635189832e+02;2.603324401494857199e+01
6.104990742736123502e+04;2.691181804822616073e+02;2.617517520703756162e+01
6.104990743324067444e+04;2.691931325970588773e+02;2.628840393579136148e+01
6.104990743913175538e+04;2.692673842762130789e+02;2.639584300067014411e+01
6.104990744496509433e+04;2.693410549049756924e+02;2.650151813898823150e+01
6.104990745078725740e+04;2.694173750950714634e+02;2.661057298835654095e+01
6.104990745682874694e+04;2.694930232890221191e+02;2.671828761646623462e+01
6.104990746270818636e+04;2.695690229003104719e+02;2.682629777632260470e+01
6.104990746856480837e+04;2.696453583453575789e+02;2.693435354220288502e+01
6.104990747442143038e+04;2.697221749779785114e+02;2.704287640274765536e+01
6.104990748024312779e+04;2.698013965588079373e+02;2.715422602805254115e+01
6.104990748625015840e+04;2.698792898333106791e+02;2.726365624237718421e+01
6.104990749211795628e+04;2.699580455971705533e+02;2.737374579289637566e+01
6.104990749805560336e+04;2.700380460859650498e+02;2.748536235126184835e+01
6.104990750387730077e+04;2.701175959585276587e+02;2.759601048207895957e+01
6.104990750981494784e+04;2.701990010606260171e+02;2.770878207457938913e+01
6.104990751567110419e+04;2.702799403848708835e+02;2.782066731099397572e+01
6.104990752153936774e+04;2.703616202217373257e+02;2.793322733890208553e+01
6.104990752741880715e+04;2.704441855214317343e+02;2.804657646610307609e+01
6.104990753329871222e+04;2.705273462593746103e+02;2.816042123005047060e+01
6.104990753917815164e+04;2.706108582859229159e+02;2.827457495629036188e+01
6.104990754495374858e+04;2.706970055036360918e+02;2.839273827934815131e+01
6.104990755100687966e+04;2.707834854452356694e+02;2.850887328444415658e+01
6.104990755695616826e+04;2.708680805907956142e+02;2.862314108641553645e+01
6.104990756285889074e+04;2.709548668911031655e+02;2.874001858271025966e+01
6.104990756864566356e+04;2.710427218661841380e+02;2.885796740442969366e+01
6.104990757467597723e+04;2.711304773236324763e+02;2.897546639409037184e+01
6.104990758045157418e+04;2.712194308940223095e+02;2.909397932640783324e+01
6.104990758636593819e+04;2.713066967088659567e+02;2.920991883199515726e+01
6.104990759226866066e+04;2.713969399209568678e+02;2.932941161371840622e+01
6.104990759815974161e+04;2.714876637382739659e+02;2.944915698679639249e+01
6.104990760392369702e+04;2.715793338754752995e+02;2.956975160703554550e+01
6.104990760979149491e+04;2.716711943891660326e+02;2.969018514267639119e+01
6.104990761584509164e+04;2.717642070273797117e+02;2.981152875227838095e+01
6.104990762173617259e+04;2.718576926999200509e+02;2.993321085621918698e+01
6.104990762765053660e+04;2.719522772315086172e+02;3.005588230537228256e+01
6.104990763350715861e+04;2.720467695148780081e+02;3.017799902703024983e+01
6.104990763924783096e+04;2.721429330515280753e+02;3.030171404881946629e+01
6.104990764518501237e+04;2.722400274316323134e+02;3.042621640126953864e+01
6.104990765122696757e+04;2.723375563325462281e+02;3.055085318075535383e+01
6.104990765701374039e+04;2.724363441949802223e+02;3.067660510776177674e+01
6.104990766291646287e+04;2.725355893288042353e+02;3.080245043167930064e+01
6.104990766894677654e+04;2.726350549793403957e+02;3.092805552889086584e+01
6.104990767471073195e+04;2.727363215713170348e+02;3.105545253129507799e+01
6.104990768071776256e+04;2.728374801894347002e+02;3.118210026214923403e+01
6.104990768660884351e+04;2.729396230437376971e+02;3.130968035002504379e+01
6.104990769245382398e+04;2.730420702980020451e+02;3.143712699656869702e+01
6.104990769832162187e+04;2.731456998875092950e+02;3.156552964410973416e+01
6.104990770421316847e+04;2.732503361274043527e+02;3.169462997059525833e+01
6.104990770998829976e+04;2.733569104944963897e+02;3.182565475552585710e+01
6.104990771591430530e+04;2.734641248872572419e+02;3.195685296155834720e+01
6.104990772186359391e+04;2.735701470578512158e+02;3.208596754484388214e+01
6.104990772776631638e+04;2.736786876682917296e+02;3.221785124067564254e+01
6.104990773362247273e+04;2.737877382906490311e+02;3.234965666997771905e+01
6.104990773950237781e+04;2.738979709079993654e+02;3.248234188429943003e+01
