elapsed time [s];abs. position error [km]
    0.000000000;    0.525352357
   10.000000000;    0.527505312
   20.000000000;    0.529628533
   30.000000000;    0.531721873
   40.000000000;    0.533785207
   50.000000000;    0.535818426
   60.000000000;    0.537821417
   70.000000000;    0.539794048
   80.000000000;    0.541736149
   90.000000000;    0.543647508
  100.000000000;    0.545527858
  110.000000000;    0.547376880
  120.000000000;    0.549194208
  130.000000000;    0.550979434
  140.000000000;    0.552732124
  150.000000000;    0.554453802
  160.000000000;    0.556143011
  170.000000000;    0.557798252
  180.000000000;    0.559419031
  190.000000000;    0.561004879
  200.000000000;    0.562555360
  210.000000000;    0.564070077
  220.000000000;    0.565548672
  230.000000000;    0.566990829
  240.000000000;    0.568396278
  250.000000000;    0.569764798
  260.000000000;    0.571096216
  270.000000000;    0.572390413
  280.000000000;    0.573647314
  290.000000000;    0.574866892
  300.000000000;    0.576049152
  310.000000000;    0.577194128
  320.000000000;    0.578301864
  330.000000000;    0.579374720
  340.000000000;    0.580411639
  350.000000000;    0.581411424
  360.000000000;    0.582373985
  370.000000000;    0.583299212
  380.000000000;    0.584186973
  390.000000000;    0.585037124
  400.000000000;    0.585849513
  410.000000000;    0.586623985
  420.000000000;    0.587360386
  430.000000000;    0.588058563
  440.000000000;    0.588718363
  450.000000000;    0.589339631
  460.000000000;    0.589922205
  470.000000000;    0.590465919
  480.000000000;    0.590970596
  490.000000000;    0.591436057
  500.000000000;    0.591862121
  510.000000000;    0.592248018
  520.000000000;    0.592593880
  530.000000000;    0.592899883
  540.000000000;    0.593165926
  550.000000000;    0.593391935
  560.000000000;    0.593577859
  570.000000000;    0.593723664
  580.000000000;    0.593829337
  590.000000000;    0.593894873
  600.000000000;    0.593920275
  610.000000000;    0.593905554
  620.000000000;    0.593850721
  630.000000000;    0.593755796
  640.000000000;    0.593620799
  650.000000000;    0.593445760
  660.000000000;    0.593230713
  670.000000000;    0.592975696
  680.000000000;    0.592680749
  690.000000000;    0.592346662
  700.000000000;    0.591973095
  710.000000000;    0.591559666
  720.000000000;    0.591106348
  730.000000000;    0.590613101
  740.000000000;    0.590079871
  750.000000000;    0.589506601
  760.000000000;    0.588893230
  770.000000000;    0.588239710
  780.000000000;    0.587546005
  790.000000000;    0.586812105
  800.000000000;    0.586038027
  810.000000000;    0.585223819
  820.000000000;    0.584369563
  830.000000000;    0.583475373
  840.000000000;    0.582541393
  850.000000000;    0.581567800
  860.000000000;    0.580554799
  870.000000000;    0.579503629
  880.000000000;    0.578414076
  890.000000000;    0.577285893
  900.000000000;    0.576119341
  910.000000000;    0.574914704
  920.000000000;    0.573672274
  930.000000000;    0.572392352
  940.000000000;    0.571075240
  950.000000000;    0.569721231
  960.000000000;    0.568330604
  970.000000000;    0.566903617
  980.000000000;    0.565440505
  990.000000000;    0.563941475
 1000.000000000;    0.562406710
 1010.000000000;    0.560836370
 1020.000000000;    0.559230597
 1030.000000000;    0.557589522
 1040.000000000;    0.555913267
 1050.000000000;    0.554200329
 1060.000000000;    0.552451625
 1070.000000000;    0.550668155
 1080.000000000;    0.548850125
 1090.000000000;    0.546997752
 1100.000000000;    0.545111261
 1110.000000000;    0.543190883
 1120.000000000;    0.541236858
 1130.000000000;    0.539249430
 1140.000000000;    0.537228856
 1150.000000000;    0.535175402
 1160.000000000;    0.533089355
 1170.000000000;    0.530971027
 1180.000000000;    0.528820759
 1190.000000000;    0.526638928
 1200.000000000;    0.524425952
 1210.000000000;    0.522182287
 1220.000000000;    0.519908434
 1230.000000000;    0.517607273
 1240.000000000;    0.515278224
 1250.000000000;    0.512920622
 1260.000000000;    0.510534969
 1270.000000000;    0.508121769
 1280.000000000;    0.505681525
 1290.000000000;    0.503214733
 1300.000000000;    0.500721887
 1310.000000000;    0.498203474
 1320.000000000;    0.495659989
 1330.000000000;    0.493091930
 1340.000000000;    0.490499814
 1350.000000000;    0.487884172
 1360.000000000;    0.485245558
 1370.000000000;    0.482584548
 1380.000000000;    0.479901730
 1390.000000000;    0.477197707
 1400.000000000;    0.474473084
 1410.000000000;    0.471726775
 1420.000000000;    0.468960226
 1430.000000000;    0.466174925
 1440.000000000;    0.463371515
 1450.000000000;    0.460550634
 1460.000000000;    0.457712918
 1470.000000000;    0.454859011
 1480.000000000;    0.451989569
 1490.000000000;    0.449105273
 1500.000000000;    0.446206830
 1510.000000000;    0.443294980
 1520.000000000;    0.440370496
 1530.000000000;    0.437434181
 1540.000000000;    0.434486869
 1550.000000000;    0.431529416
 1560.000000000;    0.428562699
 1570.000000000;    0.425587611
 1580.000000000;    0.422605057
 1590.000000000;    0.419614324
 1600.000000000;    0.416617133
 1610.000000000;    0.413615290
 1620.000000000;    0.410609808
 1630.000000000;    0.407601713
 1640.000000000;    0.404592042
 1650.000000000;    0.401581846
 1660.000000000;    0.398572187
 1670.000000000;    0.395564138
 1680.000000000;    0.392558787
 1690.000000000;    0.389557236
 1700.000000000;    0.386560601
 1710.000000000;    0.383570018
